,Run_Time,Train_AUC,Validation_AUC,delta%
RERF_3_25_l1,0.09971284866333008,0.9997058194266153,0.9974937343358397,-0.22127360347310857
RERF_3_25_en_0.25,0.2194380760192871,0.9997593068035944,0.9968671679197996,-0.28928351695384347
RERF_3_25_en_0.5,0.22356390953063965,0.9997860504920839,0.9974937343358397,-0.22928067011097053
RERF_3_25_en_0.75,0.35707712173461914,0.9997860504920838,0.9981203007518797,-0.16661062028062854
RERF_4_25,0.13010334968566895,0.9999999999999999,0.9041353383458647,-9.586466165413523
RERF_4_25_l2,0.12729978561401367,0.9999732563115106,0.9943609022556391,-0.5612504154934226
RERF_4_25_l1,0.11959958076477051,0.9999732563115106,0.9956140350877194,-0.43593378085635487
RERF_4_25_en_0.25,0.24038910865783691,0.9999732563115106,0.9956140350877193,-0.43593378085636597
RERF_4_25_en_0.5,0.2481708526611328,1.0,0.9974937343358397,-0.25062656641603454
RERF_4_25_en_0.75,0.38126540184020996,0.9999732563115106,0.9962406015037595,-0.3732754635378266
RERF_5_25,0.14875268936157227,1.0,0.9592731829573935,-4.07268170426065
RERF_5_25_l2,0.1478564739227295,1.0,0.9943609022556391,-0.5639097744360888
RERF_5_25_l1,0.14358067512512207,1.0,0.9931077694235589,-0.6892230576441061
RERF_5_25_en_0.25,0.26432085037231445,0.9999732563115106,0.9974937343358397,-0.24795882890077006
RERF_5_25_en_0.5,0.2680063247680664,0.9999732563115106,0.9931077694235589,-0.686567050130479
RERF_5_25_en_0.75,0.44284725189208984,1.0,0.9962406015037594,-0.3759398496240629
RERF_7_25,0.1721200942993164,1.0,0.9047619047619048,-9.523809523809524
RERF_7_25_l2,0.18993759155273438,1.0,0.9956140350877193,-0.43859649122807154
RERF_7_25_l1,0.18347811698913574,1.0,0.9906015037593985,-0.9398496240601517
RERF_7_25_en_0.25,0.3012223243713379,1.0,0.9956140350877193,-0.43859649122807154
RERF_7_25_en_0.5,0.3071777820587158,1.0,0.9924812030075189,-0.7518796992481147
RERF_7_25_en_0.75,0.4378025531768799,1.0,0.9962406015037595,-0.3759398496240518
RERF_10_25,0.1939544677734375,1.0,0.9360902255639098,-6.3909774436090245
RERF_10_25_l2,0.2439866065979004,1.0,0.994360902255639,-0.5639097744360999
RERF_10_25_l1,0.23699426651000977,1.0,0.9956140350877194,-0.43859649122806044
RERF_10_25_en_0.25,0.3560483455657959,1.0,0.9943609022556391,-0.5639097744360888
RERF_10_25_en_0.5,0.3626995086669922,1.0,0.9906015037593985,-0.9398496240601517
RERF_10_25_en_0.75,0.4946777820587158,1.0,0.9937343358395989,-0.6265664160401085
RERF_15_25,0.2036592960357666,1.0,0.9404761904761905,-5.952380952380953
RERF_15_25_l2,0.3069477081298828,1.0,0.9962406015037594,-0.3759398496240629
RERF_15_25_l1,0.3051884174346924,1.0,0.9924812030075189,-0.7518796992481147
RERF_15_25_en_0.25,0.42497825622558594,1.0,0.9968671679197995,-0.31328320802005427
RERF_15_25_en_0.5,0.4248945713043213,1.0,0.993734335839599,-0.6265664160400974
RERF_15_25_en_0.75,0.5545186996459961,1.0,0.9974937343358397,-0.25062656641603454
RERF_20_25,0.19711065292358398,1.0,0.9774436090225563,-2.2556390977443663
RERF_20_25_l2,0.3480255603790283,1.0,0.9943609022556391,-0.5639097744360888
RERF_20_25_l1,0.38197898864746094,1.0,0.9931077694235588,-0.6892230576441172
RERF_20_25_en_0.25,0.4538135528564453,1.0,0.9949874686716791,-0.5012531328320913
RERF_20_25_en_0.5,0.45977115631103516,1.0,0.994360902255639,-0.5639097744360999
RERF_20_25_en_0.75,0.5904202461242676,1.0,0.9924812030075187,-0.7518796992481258
RERF_1_30,0.07223129272460938,1.0,0.9598997493734336,-4.010025062656641
RERF_1_30_l2,0.07097721099853516,0.9991976893453145,0.9962406015037594,-0.2959462249650162
RERF_1_30_l1,0.0657966136932373,0.9993046640992727,0.9956140350877193,-0.36931970240326395
RERF_1_30_en_0.25,0.18254494667053223,0.9992511767222936,0.9962406015037595,-0.3012831296740897
RERF_1_30_en_0.5,0.18646812438964844,0.9993046640992727,0.9956140350877193,-0.36931970240326395
RERF_1_30_en_0.75,0.31641435623168945,0.999277920410783,0.9968671679197996,-0.24124945040238904
RERF_2_30,0.09763717651367188,1.0,0.9542606516290726,-4.573934837092741
RERF_2_30_l2,0.0977468490600586,0.9995721009841677,0.9962406015037594,-0.33329256360078297
RERF_2_30_l1,0.09230852127075195,0.9995721009841677,0.9962406015037594,-0.33329256360078297
RERF_2_30_en_0.25,0.21108579635620117,0.9995988446726572,0.9962406015037595,-0.33595908866796514
RERF_2_30_en_0.5,0.21401095390319824,0.9994918699186992,0.9968671679197996,-0.2626036366972285
RERF_2_30_en_0.75,0.3430817127227783,0.9995453572956783,0.9987468671679197,-0.07988533205925971
RERF_3_30,0.12613248825073242,1.0,0.93796992481203,-6.2030075187969995
RERF_3_30_l2,0.12351536750793457,0.9998127941805734,0.9956140350877193,-0.41995452721680604
RERF_3_30_l1,0.11768651008605957,0.9998127941805734,0.994360902255639,-0.5452912741932564
RERF_3_30_en_0.25,0.23537111282348633,0.9997860504920838,0.9968671679197996,-0.29195071994129035
RERF_3_30_en_0.5,0.242323637008667,0.9997593068035944,0.9956140350877193,-0.4146269694781084
RERF_3_30_en_0.75,0.36801624298095703,0.9998662815575524,0.9968671679197996,-0.29995147281904005
RERF_4_30,0.1501462459564209,1.0,0.9461152882205514,-5.388471177944865
RERF_4_30_l2,0.149583101272583,1.0,0.9962406015037594,-0.3759398496240629
RERF_4_30_l1,0.1425914764404297,0.9999732563115106,0.9968671679197995,-0.31061714621930947
RERF_4_30_en_0.25,0.2603034973144531,0.9999732563115106,0.9974937343358397,-0.24795882890077006
RERF_4_30_en_0.5,0.27008509635925293,0.9999197689345315,0.9981203007518797,-0.17996125674854732
RERF_4_30_en_0.75,0.3949153423309326,1.0,0.9956140350877193,-0.43859649122807154
RERF_5_30,0.17413806915283203,1.0,0.9179197994987469,-8.20802005012531
RERF_5_30_l2,0.17484641075134277,1.0,0.993734335839599,-0.6265664160400974
RERF_5_30_l1,0.1675245761871338,1.0,0.9974937343358397,-0.25062656641603454
RERF_5_30_en_0.25,0.33011722564697266,1.0,0.9937343358395989,-0.6265664160401085
RERF_5_30_en_0.5,0.2932162284851074,1.0,0.9981203007518797,-0.1879699248120259
RERF_5_30_en_0.75,0.4165322780609131,1.0,0.9974937343358397,-0.25062656641603454
RERF_7_30,0.20804238319396973,1.0,0.9486215538847117,-5.1378446115288305
RERF_7_30_l2,0.22678327560424805,1.0,0.994360902255639,-0.5639097744360999
RERF_7_30_l1,0.21637725830078125,1.0,0.9949874686716791,-0.5012531328320913
RERF_7_30_en_0.25,0.33431124687194824,1.0,0.9949874686716792,-0.5012531328320802
RERF_7_30_en_0.5,0.33610105514526367,1.0,0.9943609022556391,-0.5639097744360888
RERF_7_30_en_0.75,0.4707682132720947,1.0,0.9974937343358397,-0.25062656641603454
RERF_10_30,0.23033499717712402,1.0,0.9649122807017544,-3.508771929824561
RERF_10_30_l2,0.29143595695495605,1.0,0.9962406015037594,-0.3759398496240629
RERF_10_30_l1,0.2852299213409424,1.0,0.962406015037594,-3.7593984962405957
RERF_10_30_en_0.25,0.40092897415161133,1.0,0.9956140350877193,-0.43859649122807154
RERF_10_30_en_0.5,0.4059464931488037,1.0,0.9949874686716792,-0.5012531328320802
RERF_10_30_en_0.75,0.5340852737426758,1.0,0.994360902255639,-0.5639097744360999
RERF_15_30,0.22302508354187012,1.0,0.93796992481203,-6.2030075187969995
RERF_15_30_l2,0.3727726936340332,1.0,0.9956140350877193,-0.43859649122807154
RERF_15_30_l1,0.36003971099853516,1.0,0.9949874686716792,-0.5012531328320802
RERF_15_30_en_0.25,0.4826810359954834,1.0,0.993734335839599,-0.6265664160400974
RERF_15_30_en_0.5,0.48470425605773926,1.0,0.9956140350877193,-0.43859649122807154
RERF_15_30_en_0.75,0.6602663993835449,1.0,0.9956140350877193,-0.43859649122807154
RERF_20_30,0.23186063766479492,1.0,0.9667919799498748,-3.320802005012524
RERF_20_30_l2,0.4079124927520752,1.0,0.9899749373433584,-1.0025062656641603
RERF_20_30_l1,0.40046143531799316,1.0,0.9931077694235588,-0.6892230576441172
RERF_20_30_en_0.25,0.5196089744567871,1.0,0.9937343358395989,-0.6265664160401085
RERF_20_30_en_0.5,0.5251095294952393,1.0,0.9962406015037594,-0.3759398496240629
RERF_20_30_en_0.75,0.6475265026092529,1.0,0.9956140350877193,-0.43859649122807154
RERF_1_35,0.08089828491210938,1.0,0.968671679197995,-3.1328320802004983
RERF_1_35_l2,0.08021664619445801,0.9991976893453145,0.9956140350877193,-0.3586531770247853
RERF_1_35_l1,0.07382941246032715,0.999277920410783,0.9956140350877193,-0.36665328515990536
RERF_1_35_en_0.25,0.19146108627319336,0.999170945656825,0.9968671679197996,-0.230568927873594
RERF_1_35_en_0.5,0.19547748565673828,0.9992511767222936,0.9962406015037595,-0.3012831296740897
RERF_1_35_en_0.75,0.32715606689453125,0.999277920410783,0.9974937343358397,-0.17854753302363643
RERF_2_35,0.1135094165802002,1.0,0.9617794486215538,-3.8220551378446155
RERF_2_35_l2,0.11136054992675781,0.9996255883611467,0.9968671679197995,-0.27594536128967645
RERF_2_35_l1,0.10677766799926758,0.9995721009841677,0.9981203007518796,-0.14524217221135466
RERF_2_35_en_0.25,0.2234025001525879,0.9995988446726574,0.9956140350877193,-0.39864087540467275
RERF_2_35_en_0.5,0.22934198379516602,0.9995453572956783,0.9962406015037595,-0.33062589584328506
RERF_2_35_en_0.75,0.35305261611938477,0.9995453572956782,0.9956140350877193,-0.39331103678929424
RERF_3_35,0.14240026473999023,1.0,0.9035087719298246,-9.649122807017541
RERF_3_35_l2,0.14434051513671875,0.999839537869063,0.9962406015037594,-0.35995139509825297
RERF_3_35_l1,0.13666558265686035,0.9998127941805733,0.993734335839599,-0.6079596476814538
RERF_3_35_en_0.25,0.2542896270751953,0.9997325631151048,0.9968671679197996,-0.28661617126653055
RERF_3_35_en_0.5,0.2591848373413086,0.9996790757381258,0.9962406015037594,-0.34395780784223606
RERF_3_35_en_0.75,0.3869352340698242,0.9997325631151048,0.9974937343358397,-0.22394276848291572
RERF_4_35,0.21422982215881348,1.0,0.9454887218045113,-5.451127819548873
RERF_4_35_l2,0.17272710800170898,0.9999732563115106,0.9956140350877193,-0.43593378085636597
RERF_4_35_l1,0.16458725929260254,0.9998930252460418,0.993734335839599,-0.6159348301211883
RERF_4_35_en_0.25,0.28461146354675293,0.9999465126230209,0.9949874686716792,-0.49593092117830906
RERF_4_35_en_0.5,0.2892580032348633,1.0,0.9968671679197996,-0.31328320802004317
RERF_4_35_en_0.75,0.42386460304260254,0.999946512623021,0.9968671679197996,-0.3079509418102621
