,Run_Time,Train_AUC,Validation_AUC,delta%
LRF_20_6,34.35660147666931,1.0,0.993734335839599,-0.6265664160400974
LRF_20_6_l2,29.9404079914093,0.9981814291827129,0.9943609022556391,-0.38274874841159423
LRF_20_6_l1,14.258245706558228,0.9971116816431322,0.9962406015037594,-0.08736033840636837
LRF_20_7,33.92471885681152,1.0,0.9981203007518797,-0.1879699248120259
LRF_20_7_l2,28.375614643096924,0.9980477107402653,0.9962406015037594,-0.18106441376090104
LRF_20_7_l1,13.610291242599487,0.9981279418057338,0.9943609022556391,-0.37741048940877164
LRF_20_8,34.98912334442139,1.0,0.9968671679197995,-0.31328320802005427
LRF_20_8_l2,28.081335306167603,0.9985290971330767,0.9931077694235589,-0.5429313702608346
LRF_20_8_l1,12.878715515136719,0.9986093281985452,0.9962406015037594,-0.2372025403626986
LRF_20_9,37.92203140258789,1.0,0.9949874686716792,-0.5012531328320802
LRF_20_9_l2,30.751214027404785,0.9970047068891741,0.9968671679197995,-0.013795217657875853
LRF_20_9_l1,13.886427402496338,0.9985290971330767,0.9962406015037595,-0.22918667426796246
LRF_20_10,37.350478410720825,1.0,0.9993734335839598,-0.06265664160401974
