,Run_Time,Train_RMSE,Validation_RMSE,delta%
RERF_10_15_en_0.5,6.995928049087524,0.5540736940315362,0.4909844042894505,-11.386443792889184
RERF_10_15_en_0.75,6.373982667922974,0.52678864495207,0.4264080895792655,-19.055185857686368
RERF_15_15,5.1433494091033936,0.4416328799251722,0.3060835320665599,-30.692766326995173
RERF_15_15_l2,4.718759059906006,0.43950865603498324,0.3188461814925895,-27.45394723984446
RERF_15_15_l1,5.091569423675537,0.34377732149204493,0.3201355830540876,-6.877050043716853
RERF_15_15_en_0.25,9.956425666809082,0.350695108307379,0.5443168091617893,55.21083592780078
RERF_15_15_en_0.5,8.874985933303833,0.34720255090856356,0.48022825121072554,38.31357228052007
RERF_15_15_en_0.75,8.449167251586914,0.3478292610529251,0.43307030979811245,24.506577878799337
RERF_20_15,6.609079599380493,0.413740196955926,0.31621811576686354,-23.57084999392773
RERF_20_15_l2,6.1025450229644775,0.40265065271654127,0.31909086238763845,-20.752428877279726
RERF_20_15_l1,7.011617422103882,0.2689309534713385,0.333098961864068,23.860402666355128
RERF_20_15_en_0.25,12.047780990600586,0.24672253145109996,0.5308909181493624,115.17731478634094
RERF_20_15_en_0.5,10.66556167602539,0.24680635147896363,0.4619056819753444,87.15307738533406
RERF_20_15_en_0.75,10.425585985183716,0.24703949306136525,0.4176111341171959,69.04630467868562
RERF_25_15,8.242218255996704,0.36681739339433334,0.31715305406034544,-13.539254197959503
RERF_25_15_l2,7.683736324310303,0.36894780593271004,0.3215570357283986,-12.844844024619222
RERF_25_15_l1,8.326647520065308,0.22851571393931588,0.3335239809359722,45.952317758131095
RERF_25_15_en_0.25,12.972193241119385,0.22829113147147306,0.5202762821268152,127.90034758394816
RERF_25_15_en_0.5,11.92020559310913,0.22346049237841387,0.4851914161970022,117.12626291692148
RERF_25_15_en_0.75,11.511268138885498,0.22143299035874942,0.4276396769265055,93.12374196531205
RERF_30_15,10.17803168296814,0.34143295815943386,0.3196509698692393,-6.379579876417014
RERF_30_15_l2,9.735880374908447,0.31828455026484936,0.3203031199513741,0.634202849257078
RERF_30_15_l1,9.529783725738525,0.21083619368076095,0.3735204984588334,77.16146926101406
RERF_30_15_en_0.25,13.472680807113647,0.22062566677216372,0.5276228980180692,139.14846614965072
RERF_30_15_en_0.5,12.372520923614502,0.2211855989889169,0.4765624808120833,115.45818669504011
RERF_30_15_en_0.75,12.109092712402344,0.21830099391140745,0.43360510704013194,98.62717950615507
RERF_35_15,11.430367231369019,0.30259855784215167,0.3405714441137919,12.548931674502073
RERF_35_15_l2,10.854798793792725,0.3013134049550444,0.3330199574932887,10.522781932976038
RERF_35_15_l1,9.812710523605347,0.2032378804417726,0.3231087251319867,58.98056229953497
RERF_35_15_en_0.25,13.417057275772095,0.2216455375435044,0.4966432926456076,124.0709640040133
RERF_35_15_en_0.5,12.074979066848755,0.22580735986384887,0.46226801421154057,104.71786858066375
RERF_35_15_en_0.75,11.888771533966064,0.21747784511990842,0.4199210225808288,93.08680493376302
RERF_40_15,12.918699502944946,0.26131599014779006,0.33974230331718536,30.012060542120082
RERF_40_15_l2,11.991878747940063,0.25424746474260806,0.31933550436374813,25.600270856990885
RERF_40_15_l1,9.757399320602417,0.2011005615189423,0.3247548723652805,61.488794418254685
RERF_40_15_en_0.25,13.229397773742676,0.22307509471128678,0.5294717711227099,137.351360001875
RERF_40_15_en_0.5,12.247899293899536,0.2238830142908577,0.456801228920358,104.03567924402901
RERF_40_15_en_0.75,11.803401947021484,0.21890478362134808,0.4318285978165418,97.26777582142748
RERF_45_15,14.124218463897705,0.23670504525701141,0.32956850927905906,39.23172145368412
RERF_45_15_l2,13.182472944259644,0.2339025502734482,0.32597122346828816,39.36197920339276
RERF_45_15_l1,10.056030035018921,0.1995598460539961,0.3357174844009522,68.22897543733079
RERF_45_15_en_0.25,13.532591104507446,0.2252718634569384,0.5311844878817646,135.79708523310663
RERF_45_15_en_0.5,12.135129690170288,0.22281428619902585,0.4623299990616844,107.49567137212844
RERF_45_15_en_0.75,11.858855247497559,0.21867114591537287,0.44725947325391224,104.53520348176367
RERF_50_15,14.076286315917969,0.22643908037642999,0.32553736540363415,43.76377295936028
RERF_50_15_l2,13.844522714614868,0.23378617588083128,0.3345291841237105,43.09194410803458
RERF_50_15_l1,10.068023681640625,0.20230603387067142,0.34701529700282474,71.52987993658256
RERF_50_15_en_0.25,12.925983190536499,0.22280022090338295,0.5179650479545554,132.47959353647607
RERF_50_15_en_0.5,12.021133422851562,0.22169331127341915,0.466186431279097,110.28439180293499
RERF_50_15_en_0.75,11.965629816055298,0.2178390851678262,0.4127787017372686,89.4878971876228
RERF_1_20,0.8219611644744873,0.4810491158138665,0.2935780888195764,-38.97128605612669
RERF_1_20_l2,0.511629581451416,0.4810344586813212,0.29430562400622706,-38.81818262811801
RERF_1_20_l1,0.5470712184906006,0.7350188951077194,1.051288045735784,43.02871024583855
RERF_1_20_en_0.25,5.061558485031128,1.2310226427586364,0.7618181042868852,-38.11502097315581
RERF_1_20_en_0.5,4.14104962348938,1.2016717031665574,0.8711801592621007,-27.502648438302202
RERF_1_20_en_0.75,3.6732518672943115,1.0876291975945271,0.9905655304554823,-8.924334447228636
RERF_2_20,1.4496355056762695,0.4800269855139849,0.2936656416719065,-38.82309733952427
RERF_2_20_l2,1.0465502738952637,0.48013268197901093,0.2945292436321781,-38.656697474084154
RERF_2_20_l1,0.9627254009246826,0.5536696967875944,0.6676478767973484,20.58595235951296
RERF_2_20_en_0.25,6.054323673248291,1.130708569065062,0.7295631647025151,-35.477347155353925
RERF_2_20_en_0.5,4.3851799964904785,1.0979494976735145,0.6861593015486973,-37.5053859032109
RERF_2_20_en_0.75,4.056731700897217,1.0024876921891384,0.7008053613248374,-30.093370044824734
RERF_3_20,1.6024367809295654,0.47905304277609556,0.2938972340372036,-38.65037734984848
RERF_3_20_l2,1.2697253227233887,0.4788649186947802,0.2941338932356244,-38.57685502681394
RERF_3_20_l1,1.3771352767944336,0.5129828529189066,0.4851938653985377,-5.417137700070803
RERF_3_20_en_0.25,5.8309197425842285,1.066241862224737,0.6888219462088997,-35.39721421445059
RERF_3_20_en_0.5,4.822219133377075,1.0151894308541738,0.6230898597560807,-38.62329129728853
RERF_3_20_en_0.75,4.507696151733398,0.9102050182781144,0.6124062559565646,-32.71776757338828
RERF_4_20,1.9631586074829102,0.47781909026311536,0.2938087102171767,-38.51047055164994
RERF_4_20_l2,1.668905258178711,0.47691887266074323,0.29558466386922344,-38.02202411908159
RERF_4_20_l1,1.6795477867126465,0.4964195487573428,0.35939002542242965,-27.60357114822148
RERF_4_20_en_0.25,6.173253297805786,0.9901423387421303,0.6900564256635311,-30.307350906721776
RERF_4_20_en_0.5,4.977213382720947,0.933311420536805,0.612237590119021,-34.40157522481774
RERF_4_20_en_0.75,4.782478094100952,0.8508743827614699,0.5548869266326354,-34.78626952761489
RERF_5_20,2.482020616531372,0.47615987428136014,0.29502174817788784,-38.04145117789552
RERF_5_20_l2,2.1386003494262695,0.47570511730703224,0.29470498790407035,-38.04880856182587
RERF_5_20_l1,1.952378511428833,0.489423294378974,0.32634249016130235,-33.3210139547207
